0.584178,0.029630,0.026233,0.041396,0.246598,0.022819,0.427716
0.562709,0.028383,0.023929,0.120613,0.221703,0.075310,0.027712
0.612223,0.030968,0.024119,0.120206,0.267202,0.075167,0.033813
0.563200,0.026356,0.025811,0.120452,0.216886,0.075233,0.023657
0.607471,0.028578,0.024893,0.120268,0.269676,0.075211,0.098103
0.579358,0.027508,0.024651,0.041414,0.253106,0.022832,0.405983
0.560705,0.025978,0.025928,0.120504,0.273126,0.075320,0.026080
0.602430,0.028276,0.024808,0.120102,0.263002,0.075210,0.090286
0.581794,0.027535,0.022847,0.041395,0.249746,0.022824,0.437841
0.564903,0.025802,0.023708,0.120733,0.255941,0.075249,0.026281
0.597674,0.031904,0.024793,0.120192,0.271344,0.075117,0.070695
0.614352,0.030838,0.026762,0.041411,0.250131,0.022838,0.435156
0.577943,0.026586,0.023552,0.120651,0.225213,0.075265,0.024657
0.588606,0.032295,0.024172,0.120170,0.291307,0.075203,0.137718
0.586306,0.027579,0.027017,0.041397,0.249143,0.022831,0.516450
0.565833,0.027044,0.025784,0.120375,0.220298,0.075188,0.024997
0.606628,0.029207,0.024299,0.120289,0.265267,0.075185,0.112735
0.579876,0.028606,0.025325,0.041398,0.243023,0.022839,0.436403
0.566814,0.026333,0.023473,0.120389,0.265051,0.075478,0.024871
0.592569,0.028435,0.024983,0.120145,0.267823,0.075191,0.033692
