0.587193,0.028129,0.024553,0.057596,0.230979,0.065064,0.025232
0.607613,0.027008,0.025396,0.057913,0.268284,0.064904,0.069241
0.582298,0.029521,0.021806,0.020528,0.253497,0.018881,0.505971
0.587257,0.026040,0.023120,0.057850,0.238166,0.065009,0.024914
0.587460,0.028034,0.024434,0.057908,0.341016,0.064894,0.057263
0.583654,0.028150,0.024023,0.020631,0.243941,0.018872,0.438546
0.565681,0.026408,0.023127,0.057819,0.256426,0.065060,0.026294
0.591410,0.028527,0.024637,0.057794,0.264715,0.064895,0.221462
0.581313,0.028704,0.021489,0.020533,0.244777,0.018875,0.394441
0.567941,0.027930,0.023723,0.057646,0.234867,0.065059,0.029022
0.598183,0.030292,0.026113,0.057799,0.268908,0.064883,0.057361
0.581538,0.030960,0.022652,0.020521,0.242672,0.018879,0.409267
0.562073,0.025076,0.023048,0.057855,0.231081,0.065070,0.023519
0.589219,0.027833,0.024649,0.057762,0.321216,0.064922,0.047449
0.581060,0.026990,0.022777,0.020533,0.241016,0.018898,0.532066
0.567807,0.025245,0.023655,0.057754,0.235279,0.065029,0.023635
0.587479,0.028144,0.024801,0.057799,0.264091,0.064887,0.053829
0.599889,0.030285,0.024506,0.020532,0.239974,0.018876,0.418041
0.587195,0.025215,0.023341,0.057736,0.271428,0.065212,0.030429
0.620329,0.029329,0.025799,0.057862,0.262718,0.064898,0.071272
