0.576903,0.029241,0.022748,0.028367,0.247498,0.019213,0.024450
0.571227,0.027623,0.022614,0.076108,0.240950,0.063880,0.029563
0.583559,0.029701,0.026447,0.075951,0.264713,0.063687,0.034298
0.586253,0.029107,0.024281,0.028358,0.246503,0.019206,0.459419
0.564328,0.027121,0.022694,0.076102,0.238826,0.064025,0.032424
0.607276,0.028363,0.026337,0.075974,0.259479,0.063647,0.064090
0.587067,0.027958,0.024489,0.028363,0.244838,0.019207,0.384031
0.562917,0.029615,0.023012,0.076229,0.234606,0.063821,0.056167
0.614544,0.030637,0.024751,0.075978,0.320479,0.063653,0.054890
0.562060,0.026046,0.022417,0.076480,0.243551,0.064011,0.025910
0.600478,0.028127,0.020737,0.075855,0.325912,0.063655,0.038300
0.588421,0.027782,0.022176,0.028352,0.248058,0.019212,0.393411
0.587127,0.029180,0.025645,0.075865,0.253100,0.063744,0.027245
0.572898,0.027977,0.023328,0.076166,0.326598,0.063761,0.029872
0.582953,0.027198,0.022266,0.028388,0.246801,0.019229,0.408910
0.573250,0.025002,0.023083,0.076088,0.231822,0.063857,0.024832
0.604720,0.028884,0.027231,0.075889,0.266104,0.063699,0.080174
0.613222,0.029448,0.022810,0.028369,0.249416,0.019213,0.513692
0.608548,0.028070,0.024507,0.075915,0.263947,0.063750,0.027560
0.618616,0.025144,0.024531,0.076163,0.228783,0.063763,0.030010
