0.620857,0.026741,0.025310,0.049454,0.310323,0.064321,0.027862
0.719550,0.026359,0.021083,0.017346,0.249974,0.017203,0.957770
0.607933,0.027146,0.025069,0.049478,0.349392,0.064312,0.030976
0.601436,0.026740,0.023322,0.017131,0.247244,0.017311,0.072517
0.565841,0.025907,0.023754,0.049757,0.235612,0.064555,0.080650
0.588269,0.027055,0.024759,0.049441,0.275006,0.064341,0.026244
0.594668,0.026331,0.022580,0.017138,0.261800,0.017200,0.165892
0.560716,0.025476,0.025014,0.049867,0.231509,0.064524,0.062895
0.585906,0.029963,0.024725,0.049411,0.264173,0.064324,0.054477
0.585764,0.029423,0.023851,0.017120,0.243237,0.017177,0.054156
0.565692,0.028732,0.022836,0.049894,0.228430,0.064527,0.104042
0.607196,0.026723,0.024178,0.049438,0.267661,0.064277,0.026619
0.567849,0.025707,0.039865,0.049861,0.230515,0.064473,0.065775
0.583941,0.026578,0.021212,0.017127,0.243977,0.017180,0.074746
0.619564,0.027031,0.024977,0.049563,0.259147,0.064310,0.026535
0.580184,0.026627,0.022616,0.017143,0.247211,0.017187,0.053168
0.595058,0.028112,0.024623,0.049664,0.260735,0.064347,0.026830
0.561792,0.027637,0.022964,0.049959,0.247405,0.064745,0.059418
0.588782,0.027940,0.023201,0.017129,0.251323,0.017186,0.029319
0.591618,0.031228,0.024468,0.049444,0.260460,0.064323,0.069184
