0.598475,0.032281,0.022683,0.037315,0.248850,0.021694,0.025799
0.576346,0.028174,0.022464,0.099644,0.236165,0.068351,0.029528
0.596537,0.030493,0.030997,0.099445,0.284629,0.068167,0.033844
0.604115,0.028273,0.022794,0.037324,0.245931,0.021686,0.026742
0.566790,0.028924,0.022593,0.099556,0.238986,0.068261,0.036300
0.617858,0.028546,0.026001,0.099360,0.272218,0.068188,0.034152
0.578575,0.029973,0.023437,0.037312,0.245670,0.021806,0.026175
0.563254,0.026710,0.022295,0.099521,0.237132,0.068378,0.030652
0.581444,0.030016,0.027027,0.099424,0.272111,0.068180,0.033904
0.582395,0.027909,0.023552,0.037318,0.247162,0.021691,0.024197
0.578151,0.027312,0.022475,0.099741,0.228860,0.068384,0.048728
0.623422,0.027816,0.025535,0.099341,0.266677,0.068152,0.033727
0.584042,0.029731,0.022773,0.037322,0.247020,0.021714,0.024245
0.587777,0.027455,0.022503,0.099542,0.233336,0.068323,0.051412
0.590736,0.029927,0.025673,0.099356,0.268052,0.068166,0.055374
0.583957,0.031933,0.024401,0.037305,0.256296,0.021690,0.022517
0.569918,0.027277,0.023400,0.099568,0.234120,0.068443,0.031637
0.674485,0.029111,0.025533,0.099357,0.267731,0.068196,0.034310
0.606275,0.027266,0.022622,0.099547,0.241205,0.068525,0.030338
0.606595,0.028915,0.044133,0.099350,0.267812,0.068150,0.033495
