0.736095,0.021526,0.000281,0.163445,1.594445,1.524488,1.591433,0.847051
0.725734,0.021090,0.000288,0.212521,1.599974,1.527045,1.597384,0.860153
0.725905,0.024114,0.000290,0.358942,1.607934,1.529258,1.594990,0.746874
0.738984,0.024825,0.000285,0.432955,1.613590,1.527405,1.594827,0.671489
0.778791,0.016902,0.000282,0.226748,1.596888,1.527495,1.593492,0.994214
0.752036,0.015752,0.000282,0.240846,1.594887,1.526698,1.591007,0.999927
0.760063,0.021678,0.000281,0.174847,1.599679,1.519497,1.597282,1.074744
0.764789,0.025078,0.000287,0.353878,1.604008,1.524472,1.595669,0.897732
0.752505,0.023673,0.000275,0.354283,1.605282,1.526989,1.592145,0.902309
0.779643,0.021420,0.000285,0.155172,1.594868,1.527203,1.591449,1.106909
0.773308,0.015994,0.000289,0.177138,1.599228,1.522320,1.591973,1.099368
0.758014,0.023847,0.000281,0.349918,1.611912,1.533938,1.596043,0.901804
0.758003,0.017966,0.000287,0.164594,1.593832,1.521255,1.595052,1.124452
0.746158,0.024508,0.000282,0.374938,1.601087,1.523935,1.596711,0.915699
0.778542,0.024564,0.000281,0.373559,1.605740,1.527555,1.593054,0.903680
0.757697,0.023330,0.000294,0.347888,1.605432,1.526053,1.594072,0.942984
