0.704612,0.029011,0.000297,2.108135,1.594180,1.523857,1.596241,0.025495
0.724336,0.030020,0.000295,2.517276,1.598388,1.527469,1.600437,0.022987
0.723784,0.036794,0.000358,2.689304,1.599455,1.526647,1.600145,0.538740
0.722181,0.030090,0.000303,2.721297,1.599611,1.526911,1.600033,0.487935
0.713375,0.030769,0.000329,2.798996,1.598243,1.528071,1.596942,0.547598
0.704929,0.043899,0.000331,2.776477,1.598367,1.522026,1.596940,0.528100
0.709541,0.041961,0.000380,2.666280,1.599085,1.564128,1.600394,0.580483
0.717427,0.032932,0.000294,2.812186,1.599408,1.528929,1.600161,0.476312
0.702098,0.028872,0.000293,2.861779,1.594960,1.523838,1.595144,0.529118
0.702485,0.036706,0.000333,2.946727,1.596279,1.527967,1.596592,0.485452
0.715368,0.036787,0.000324,2.765311,1.600499,1.617002,1.601356,0.529337
0.743266,0.031960,0.000298,2.795994,1.597191,1.546944,1.595661,0.562720
0.715253,0.044004,0.000341,2.904341,1.598142,1.525562,1.600002,0.531810
0.737516,0.027172,0.000287,3.037021,1.597191,1.528087,1.601044,0.746125
0.720851,0.034227,0.000294,2.881953,1.598770,1.527857,1.598087,0.510580
0.708196,0.035659,0.000387,2.912491,1.596580,1.668414,1.598580,0.359525
0.723476,0.039947,0.000328,3.095409,1.595073,1.522890,1.597402,0.367185
0.697002,0.051271,0.000420,3.089151,1.598574,1.526000,1.601567,0.357979
0.709687,0.039805,0.000327,3.074331,1.595144,1.525605,1.597784,0.387694
0.702131,0.048871,0.000308,3.871239,1.593082,1.529605,1.598733,0.024818
