0.722313,0.015856,0.000283,0.231458,1.604049,1.534648,1.595341,0.151695
0.715684,0.016330,0.000284,0.229406,1.606751,1.542069,1.605926,0.971994
0.732923,0.016896,0.000281,0.248857,1.602614,1.547890,1.603071,0.984546
0.720349,0.016325,0.000290,0.208527,1.605237,1.532885,1.596635,0.970512
0.720968,0.016438,0.000309,0.255228,1.611723,1.536013,1.604036,1.054281
0.778341,0.019791,0.000284,0.297046,1.600251,1.523720,1.592026,0.980802
0.715173,0.016230,0.000284,0.248693,1.607035,1.530452,1.603773,1.037087
0.701008,0.020740,0.000296,0.287170,1.610969,1.547649,1.596106,0.990061
0.707287,0.016371,0.000288,0.333629,1.604473,1.530412,1.594609,0.909113
0.703036,0.016143,0.000282,0.319142,1.600810,1.547975,1.596538,1.010413
0.755061,0.015728,0.000300,0.319478,1.604571,1.528350,1.596076,0.913613
0.729689,0.034199,0.000278,0.335948,1.600447,1.520024,1.597101,0.966170
0.700586,0.015825,0.000300,0.358654,1.604027,1.528689,1.593442,1.021422
0.741526,0.016220,0.000283,0.298334,1.607746,1.538986,1.595640,0.979426
0.743782,0.016070,0.000282,0.300150,1.602783,1.534397,1.593365,0.995149
0.713955,0.016222,0.000292,0.350165,1.601554,1.529640,1.591235,0.983156
0.704697,0.023300,0.000283,0.393656,1.609357,1.524736,1.596638,0.995172
0.758299,0.023173,0.000327,0.295073,1.758801,1.656691,1.688331,0.704954
0.709193,0.021228,0.000288,0.759615,1.626486,1.556861,1.593460,0.636640
0.806957,0.025121,0.000333,0.213881,1.803487,1.725955,1.784407,0.563552
