0.661015,0.001621,0.053945,0.000000,0.003514,0.001935,0.044495
0.669040,0.002998,0.055697,0.000000,0.003135,0.002199,0.050423
0.672504,0.002634,0.052167,0.000000,0.003139,0.002033,0.023990
0.709492,0.001633,0.057572,0.000000,0.003150,0.002131,0.128837
0.710796,0.001370,0.059063,0.000000,0.003137,0.002294,0.129709
0.678231,0.002757,0.052120,0.000000,0.003135,0.001990,0.023894
0.710089,0.001405,0.059726,0.000000,0.003144,0.002507,0.123581
0.728983,0.003391,0.061547,0.000000,0.003144,0.002529,0.123883
0.705194,0.013474,0.128493,0.000000,0.003151,0.001934,0.029217
0.693403,0.001654,0.058854,0.000000,0.003145,0.002070,0.111956
0.701839,0.001572,0.057026,0.000000,0.003139,0.002236,0.305493
0.705005,0.001306,0.057825,0.000000,0.003132,0.002132,0.302215
0.719124,0.001586,0.056645,0.000000,0.003149,0.002305,0.102122
0.697881,0.001531,0.054797,0.000000,0.003160,0.002279,0.135932
0.726435,0.001670,0.056796,0.000000,0.003134,0.002217,0.333887
