0.746440,0.002156,0.039979,0.000000,0.001191,0.004089,0.042031
0.806002,0.001850,0.050472,0.000000,0.001433,0.004730,0.047374
0.791888,0.001618,0.204537,0.000000,0.001178,0.010356,0.023706
0.822177,0.001716,0.114410,0.000000,0.002367,0.013487,0.134754
0.832500,0.002958,0.206005,0.000000,0.001558,0.010544,0.042226
0.779051,0.049983,0.091311,0.000000,0.001185,0.012124,0.069744
0.874432,0.001613,0.120494,0.000000,0.001509,0.011288,0.029064
0.909429,0.001810,0.097221,0.000000,0.001347,0.010086,0.039873
0.899497,0.001701,0.123983,0.000000,0.001500,0.007416,0.023102
0.853474,0.002167,0.126783,0.000000,0.001445,0.010649,0.023176
1.089640,0.003127,0.035138,0.000000,0.001461,0.003289,0.556722
0.828034,0.003290,0.293788,0.000000,0.001181,0.012634,0.120259
0.699758,0.001437,0.143222,0.000000,0.001200,0.015051,0.381556
0.815622,0.001633,0.156776,0.000000,0.001247,0.013768,0.332340
0.818188,0.001819,0.070209,0.000000,0.001615,0.004304,0.452603
