0.770429,0.003342,0.082108,0.000000,0.001855,0.002771,0.163090
0.837329,0.001688,0.123334,0.000000,0.001917,0.003932,52.999456
0.786719,0.003183,0.098194,0.000000,0.001704,0.002810,53.131328
0.781524,0.001571,0.088753,0.000000,0.001574,0.002617,53.107016
0.816888,0.001719,0.255684,0.000000,0.001587,0.004612,52.889830
0.998056,0.003688,0.102719,0.000000,0.001768,0.002742,0.031279
0.845440,0.003761,0.100000,0.000000,0.001766,0.002682,0.034774
0.844108,0.003444,0.097133,0.000000,0.001794,0.002929,0.039377
0.797395,0.001885,0.134909,0.000000,0.001574,0.007894,0.023924
0.846430,0.003067,0.245617,0.000000,0.001571,0.002530,0.023087
0.855299,0.002378,0.095276,0.000000,0.001852,0.003456,0.208445
